,season,start_date,home_team,home_conference,home_points,away_id,away_team,away_conference,away_points
22,1996,1996-09-21T00:00:00.000Z,Kentucky,SEC,3,84,Indiana,Big Ten,0
23,1996,1996-09-21T00:00:00.000Z,Michigan State,Big Ten,20,97,Louisville,Conference USA,30
24,1996,1996-09-21T00:00:00.000Z,Michigan,Big Ten,20,103,Boston College,Big East,14
25,1996,1996-09-21T00:00:00.000Z,Minnesota,Big Ten,35,183,Syracuse,Big East,33
26,1996,1996-09-21T00:00:00.000Z,Northwestern,Big Ten,28,195,Ohio,Mid-American,7
27,1996,1996-09-21T00:00:00.000Z,Ohio State,Big Ten,72,221,Pittsburgh,Big East,0
28,1996,1996-09-21T00:00:00.000Z,Penn State,Big Ten,41,218,Temple,Big East,0
29,1996,1996-09-21T00:00:00.000Z,Tulsa,Western Athletic,27,2294,Iowa,Big Ten,20
30,1996,1996-09-21T00:00:00.000Z,Purdue,Big Ten,6,277,West Virginia,Big East,20
31,1996,1996-09-21T00:00:00.000Z,Wisconsin,Big Ten,14,24,Stanford,Pac-10,0
32,1996,1996-09-28T00:00:00.000Z,Michigan,Big Ten,38,26,UCLA,Pac-10,9
33,1996,1996-09-28T00:00:00.000Z,Michigan State,Big Ten,47,2199,Eastern Michigan,Mid-American,0
34,1996,1996-09-28T00:00:00.000Z,Indiana,Big Ten,17,77,Northwestern,Big Ten,35
35,1996,1996-09-28T00:00:00.000Z,Notre Dame,FBS Independents,16,194,Ohio State,Big Ten,29
36,1996,1996-09-28T00:00:00.000Z,Wisconsin,Big Ten,20,213,Penn State,Big Ten,23
37,1996,1996-09-28T00:00:00.000Z,Purdue,Big Ten,42,152,NC State,ACC,21
38,1996,1996-10-05T00:00:00.000Z,Illinois,Big Ten,46,84,Indiana,Big Ten,43
39,1996,1996-10-05T00:00:00.000Z,Iowa,Big Ten,37,127,Michigan State,Big Ten,30
40,1996,1996-10-05T00:00:00.000Z,Northwestern,Big Ten,17,130,Michigan,Big Ten,16
41,1996,1996-10-05T00:00:00.000Z,Ohio State,Big Ten,38,213,Penn State,Big Ten,7
42,1996,1996-10-05T00:00:00.000Z,Purdue,Big Ten,30,135,Minnesota,Big Ten,27
43,1996,1996-10-12T00:00:00.000Z,Indiana,Big Ten,10,2294,Iowa,Big Ten,31
44,1996,1996-10-12T00:00:00.000Z,Michigan State,Big Ten,42,356,Illinois,Big Ten,14
45,1996,1996-10-12T00:00:00.000Z,Northwestern,Big Ten,26,135,Minnesota,Big Ten,24
46,1996,1996-10-12T00:00:00.000Z,Ohio State,Big Ten,17,275,Wisconsin,Big Ten,14
47,1996,1996-10-12T00:00:00.000Z,Penn State,Big Ten,31,2509,Purdue,Big Ten,14
48,1996,1996-10-19T00:00:00.000Z,Penn State,Big Ten,20,2294,Iowa,Big Ten,21
49,1996,1996-10-19T00:00:00.000Z,Michigan,Big Ten,27,84,Indiana,Big Ten,20
50,1996,1996-10-19T00:00:00.000Z,Minnesota,Big Ten,9,127,Michigan State,Big Ten,27
51,1996,1996-10-19T00:00:00.000Z,Wisconsin,Big Ten,30,77,Northwestern,Big Ten,34
52,1996,1996-10-19T00:00:00.000Z,Purdue,Big Ten,14,194,Ohio State,Big Ten,42
53,1996,1996-10-26T00:00:00.000Z,Minnesota,Big Ten,10,130,Michigan,Big Ten,44
54,1996,1996-10-26T00:00:00.000Z,Michigan State,Big Ten,30,275,Wisconsin,Big Ten,13
55,1996,1996-10-26T00:00:00.000Z,Northwestern,Big Ten,27,356,Illinois,Big Ten,24
56,1996,1996-10-26T00:00:00.000Z,Iowa,Big Ten,26,194,Ohio State,Big Ten,38
57,1996,1996-10-26T00:00:00.000Z,Indiana,Big Ten,26,213,Penn State,Big Ten,48
58,1996,1996-11-02T00:00:00.000Z,Illinois,Big Ten,21,2294,Iowa,Big Ten,31
59,1996,1996-11-02T00:00:00.000Z,Michigan,Big Ten,45,127,Michigan State,Big Ten,29
60,1996,1996-11-02T00:00:00.000Z,Ohio State,Big Ten,45,135,Minnesota,Big Ten,0
61,1996,1996-11-02T00:00:00.000Z,Penn State,Big Ten,34,77,Northwestern,Big Ten,9
62,1996,1996-11-02T00:00:00.000Z,Wisconsin,Big Ten,33,2509,Purdue,Big Ten,25
63,1996,1996-11-09T00:00:00.000Z,Michigan State,Big Ten,38,84,Indiana,Big Ten,15
64,1996,1996-11-09T00:00:00.000Z,Iowa,Big Ten,13,77,Northwestern,Big Ten,40
65,1996,1996-11-09T00:00:00.000Z,Illinois,Big Ten,0,194,Ohio State,Big Ten,48
66,1996,1996-11-09T00:00:00.000Z,Purdue,Big Ten,9,130,Michigan,Big Ten,3
67,1996,1996-11-09T00:00:00.000Z,Wisconsin,Big Ten,45,135,Minnesota,Big Ten,28
68,1996,1996-11-16T00:00:00.000Z,Iowa,Big Ten,31,275,Wisconsin,Big Ten,0
69,1996,1996-11-16T00:00:00.000Z,Minnesota,Big Ten,23,356,Illinois,Big Ten,21
70,1996,1996-11-16T00:00:00.000Z,Northwestern,Big Ten,27,2509,Purdue,Big Ten,24
71,1996,1996-11-16T00:00:00.000Z,Indiana,Big Ten,17,194,Ohio State,Big Ten,27
72,1996,1996-11-16T00:00:00.000Z,Michigan,Big Ten,17,213,Penn State,Big Ten,29
73,1996,1996-11-23T00:00:00.000Z,Purdue,Big Ten,16,84,Indiana,Big Ten,33
74,1996,1996-11-23T00:00:00.000Z,Minnesota,Big Ten,24,2294,Iowa,Big Ten,43
75,1996,1996-11-23T00:00:00.000Z,Ohio State,Big Ten,9,130,Michigan,Big Ten,13
76,1996,1996-11-23T00:00:00.000Z,Penn State,Big Ten,32,127,Michigan State,Big Ten,29
77,1996,1996-11-23T00:00:00.000Z,Illinois,Big Ten,15,275,Wisconsin,Big Ten,35
78,1996,1996-11-30T00:00:00.000Z,Hawai'i,Western Athletic,10,275,Wisconsin,Big Ten,59
0,1997,1997-08-23T00:00:00.000Z,Northwestern,Big Ten,24,201,Oklahoma,Big 12,0
1,1997,1997-08-24T00:00:00.000Z,Syracuse,Big East,34,275,Wisconsin,Big Ten,0
2,1997,1997-08-28T00:00:00.000Z,Ohio State,Big Ten,24,2751,Wyoming,Western Athletic,10
3,1997,1997-08-30T00:00:00.000Z,Hawai'i,Western Athletic,17,135,Minnesota,Big Ten,3
4,1997,1997-09-06T00:00:00.000Z,Iowa,Big Ten,66,2460,Northern Iowa,,0
5,1997,1997-09-06T00:00:00.000Z,Michigan State,Big Ten,42,2711,Western Michigan,Mid-American,10
6,1997,1997-09-06T00:00:00.000Z,North Carolina,ACC,23,84,Indiana,Big Ten,6
7,1997,1997-09-06T00:00:00.000Z,Penn State,Big Ten,34,221,Pittsburgh,Big East,17
8,1997,1997-09-06T00:00:00.000Z,Illinois,Big Ten,7,2572,Southern Mississippi,Conference USA,24
9,1997,1997-09-06T00:00:00.000Z,Toledo,Mid-American,36,2509,Purdue,Big Ten,22
10,1997,1997-09-06T00:00:00.000Z,Wake Forest,ACC,27,77,Northwestern,Big Ten,20
11,1997,1997-09-06T00:00:00.000Z,Wisconsin,Big Ten,28,68,Boise State,Big West,24
12,1997,1997-09-13T00:00:00.000Z,Indiana,Big Ten,33,2050,Ball State,Mid-American,6
13,1997,1997-09-13T00:00:00.000Z,Iowa,Big Ten,54,202,Tulsa,Western Athletic,16
14,1997,1997-09-13T00:00:00.000Z,Louisville,Conference USA,26,356,Illinois,Big Ten,14
15,1997,1997-09-13T00:00:00.000Z,Michigan,Big Ten,27,38,Colorado,Big 12,3
16,1997,1997-09-13T00:00:00.000Z,Michigan State,Big Ten,51,235,Memphis,Conference USA,21
17,1997,1997-09-13T00:00:00.000Z,Minnesota,Big Ten,53,66,Iowa State,Big 12,29
18,1997,1997-09-13T00:00:00.000Z,Northwestern,Big Ten,24,150,Duke,ACC,20
19,1997,1997-09-13T00:00:00.000Z,Ohio State,Big Ten,44,189,Bowling Green,Mid-American,13
20,1997,1997-09-13T00:00:00.000Z,Penn State,Big Ten,52,218,Temple,Big East,10
21,1997,1997-09-13T00:00:00.000Z,Purdue,Big Ten,28,87,Notre Dame,FBS Independents,17
22,1997,1997-09-13T00:00:00.000Z,San José State,Western Athletic,10,275,Wisconsin,Big Ten,56
23,1997,1997-09-20T00:00:00.000Z,Iowa State,Big 12,20,2294,Iowa,Big Ten,63
24,1997,1997-09-20T00:00:00.000Z,Indiana,Big Ten,7,96,Kentucky,SEC,49
25,1997,1997-09-20T00:00:00.000Z,Michigan,Big Ten,38,239,Baylor,Big 12,3
26,1997,1997-09-20T00:00:00.000Z,Notre Dame,FBS Independents,7,127,Michigan State,Big Ten,23
27,1997,1997-09-20T00:00:00.000Z,Memphis,Conference USA,17,135,Minnesota,Big Ten,20
28,1997,1997-09-20T00:00:00.000Z,Ohio State,Big Ten,28,12,Arizona,Pac-10,20
29,1997,1997-09-20T00:00:00.000Z,Louisville,Conference USA,21,213,Penn State,Big Ten,57
30,1997,1997-09-20T00:00:00.000Z,Purdue,Big Ten,28,2050,Ball State,Mid-American,14
31,1997,1997-09-20T00:00:00.000Z,Northwestern,Big Ten,34,242,Rice,Western Athletic,40
32,1997,1997-09-20T00:00:00.000Z,Illinois,Big Ten,22,265,Washington State,Pac-10,35
33,1997,1997-09-20T00:00:00.000Z,Wisconsin,Big Ten,36,21,San Diego State,Western Athletic,10
34,1997,1997-09-27T00:00:00.000Z,Minnesota,Big Ten,43,248,Houston,Conference USA,45
35,1997,1997-09-27T00:00:00.000Z,Iowa,Big Ten,38,356,Illinois,Big Ten,10
36,1997,1997-09-27T00:00:00.000Z,Michigan,Big Ten,21,87,Notre Dame,FBS Independents,14
37,1997,1997-09-27T00:00:00.000Z,Missouri,Big 12,10,194,Ohio State,Big Ten,31
38,1997,1997-09-27T00:00:00.000Z,Purdue,Big Ten,21,77,Northwestern,Big Ten,9
39,1997,1997-09-27T00:00:00.000Z,Wisconsin,Big Ten,27,84,Indiana,Big Ten,26
40,1997,1997-10-04T00:00:00.000Z,Indiana,Big Ten,0,130,Michigan,Big Ten,37
41,1997,1997-10-04T00:00:00.000Z,Michigan State,Big Ten,31,135,Minnesota,Big Ten,10
42,1997,1997-10-04T00:00:00.000Z,Ohio State,Big Ten,23,2294,Iowa,Big Ten,7
43,1997,1997-10-04T00:00:00.000Z,Illinois,Big Ten,6,213,Penn State,Big Ten,41
44,1997,1997-10-04T00:00:00.000Z,Northwestern,Big Ten,25,275,Wisconsin,Big Ten,26
45,1997,1997-10-11T00:00:00.000Z,Michigan,Big Ten,23,77,Northwestern,Big Ten,6
46,1997,1997-10-11T00:00:00.000Z,Indiana,Big Ten,6,127,Michigan State,Big Ten,38
47,1997,1997-10-11T00:00:00.000Z,Penn State,Big Ten,31,194,Ohio State,Big Ten,27
48,1997,1997-10-11T00:00:00.000Z,Minnesota,Big Ten,43,2509,Purdue,Big Ten,59
49,1997,1997-10-11T00:00:00.000Z,Wisconsin,Big Ten,31,356,Illinois,Big Ten,7
50,1997,1997-10-18T00:00:00.000Z,Michigan,Big Ten,28,2294,Iowa,Big Ten,24
51,1997,1997-10-18T00:00:00.000Z,Northwestern,Big Ten,19,127,Michigan State,Big Ten,17
52,1997,1997-10-18T00:00:00.000Z,Ohio State,Big Ten,31,84,Indiana,Big Ten,0
53,1997,1997-10-18T00:00:00.000Z,Penn State,Big Ten,16,135,Minnesota,Big Ten,15
54,1997,1997-10-18T00:00:00.000Z,Purdue,Big Ten,45,275,Wisconsin,Big Ten,20
55,1997,1997-10-25T00:00:00.000Z,Iowa,Big Ten,62,84,Indiana,Big Ten,0
56,1997,1997-10-25T00:00:00.000Z,Michigan State,Big Ten,7,130,Michigan,Big Ten,23
57,1997,1997-10-25T00:00:00.000Z,Ohio State,Big Ten,49,77,Northwestern,Big Ten,6
58,1997,1997-10-25T00:00:00.000Z,Illinois,Big Ten,3,2509,Purdue,Big Ten,48
59,1997,1997-10-25T00:00:00.000Z,Minnesota,Big Ten,21,275,Wisconsin,Big Ten,22
60,1997,1997-11-01T00:00:00.000Z,Indiana,Big Ten,23,356,Illinois,Big Ten,6
61,1997,1997-11-01T00:00:00.000Z,Iowa,Big Ten,35,2509,Purdue,Big Ten,17
62,1997,1997-11-01T00:00:00.000Z,Michigan,Big Ten,24,135,Minnesota,Big Ten,3
63,1997,1997-11-01T00:00:00.000Z,Michigan State,Big Ten,13,194,Ohio State,Big Ten,37
64,1997,1997-11-01T00:00:00.000Z,Northwestern,Big Ten,27,213,Penn State,Big Ten,30
65,1997,1997-11-08T00:00:00.000Z,Penn State,Big Ten,8,130,Michigan,Big Ten,34
66,1997,1997-11-08T00:00:00.000Z,Illinois,Big Ten,21,77,Northwestern,Big Ten,34
67,1997,1997-11-08T00:00:00.000Z,Minnesota,Big Ten,3,194,Ohio State,Big Ten,31
68,1997,1997-11-08T00:00:00.000Z,Purdue,Big Ten,22,127,Michigan State,Big Ten,21
69,1997,1997-11-08T00:00:00.000Z,Wisconsin,Big Ten,13,2294,Iowa,Big Ten,10
70,1997,1997-11-15T00:00:00.000Z,Wisconsin,Big Ten,16,130,Michigan,Big Ten,26
71,1997,1997-11-15T00:00:00.000Z,Minnesota,Big Ten,24,84,Indiana,Big Ten,12
72,1997,1997-11-15T00:00:00.000Z,Northwestern,Big Ten,15,2294,Iowa,Big Ten,14
73,1997,1997-11-15T00:00:00.000Z,Ohio State,Big Ten,41,356,Illinois,Big Ten,6
74,1997,1997-11-15T00:00:00.000Z,Purdue,Big Ten,17,213,Penn State,Big Ten,42
75,1997,1997-11-22T00:00:00.000Z,Iowa,Big Ten,31,135,Minnesota,Big Ten,0
76,1997,1997-11-22T00:00:00.000Z,Michigan,Big Ten,20,194,Ohio State,Big Ten,14
77,1997,1997-11-22T00:00:00.000Z,Illinois,Big Ten,17,127,Michigan State,Big Ten,27
78,1997,1997-11-22T00:00:00.000Z,Penn State,Big Ten,35,275,Wisconsin,Big Ten,10
79,1997,1997-11-22T00:00:00.000Z,Indiana,Big Ten,7,2509,Purdue,Big Ten,56
80,1997,1997-11-29T00:00:00.000Z,Michigan State,Big Ten,49,213,Penn State,Big Ten,14
0,1998,1998-08-29T00:00:00.000Z,Michigan State,Big Ten,16,36,Colorado State,Western Athletic,23
1,1998,1998-08-30T00:00:00.000Z,USC,Pac-10,27,2509,Purdue,Big Ten,17
2,1998,1998-09-05T00:00:00.000Z,Iowa,Big Ten,38,2117,Central Michigan,Mid-American,0
3,1998,1998-09-05T00:00:00.000Z,Minnesota,Big Ten,17,2032,Arkansas State,FBS Independents,14
4,1998,1998-09-05T00:00:00.000Z,Northwestern,Big Ten,41,2439,UNLV,Western Athletic,7
5,1998,1998-09-05T00:00:00.000Z,Notre Dame,FBS Independents,36,130,Michigan,Big Ten,20
6,1998,1998-09-05T00:00:00.000Z,West Virginia,Big East,17,194,Ohio State,Big Ten,34
7,1998,1998-09-05T00:00:00.000Z,Oregon,Pac-10,48,127,Michigan State,Big Ten,14
8,1998,1998-09-05T00:00:00.000Z,Penn State,Big Ten,34,2572,Southern Mississippi,Conference USA,6
9,1998,1998-09-05T00:00:00.000Z,Washington State,Pac-10,20,356,Illinois,Big Ten,13
10,1998,1998-09-05T00:00:00.000Z,San Diego State,Western Athletic,14,275,Wisconsin,Big Ten,26
11,1998,1998-09-12T00:00:00.000Z,Northwestern,Big Ten,10,150,Duke,ACC,44
12,1998,1998-09-12T00:00:00.000Z,Illinois,Big Ten,48,2393,Middle Tennessee,,20
13,1998,1998-09-12T00:00:00.000Z,Indiana,Big Ten,45,2711,Western Michigan,Mid-American,30
14,1998,1998-09-12T00:00:00.000Z,Iowa,Big Ten,9,66,Iowa State,Big 12,27
15,1998,1998-09-12T00:00:00.000Z,Michigan State,Big Ten,45,87,Notre Dame,FBS Independents,23
16,1998,1998-09-12T00:00:00.000Z,Houston,Conference USA,7,135,Minnesota,Big Ten,14
17,1998,1998-09-12T00:00:00.000Z,Ohio State,Big Ten,49,2649,Toledo,Mid-American,0
18,1998,1998-09-12T00:00:00.000Z,Penn State,Big Ten,48,189,Bowling Green,Mid-American,3
19,1998,1998-09-12T00:00:00.000Z,Purdue,Big Ten,21,242,Rice,Western Athletic,19
20,1998,1998-09-12T00:00:00.000Z,Michigan,Big Ten,28,183,Syracuse,Big East,38
21,1998,1998-09-12T00:00:00.000Z,Wisconsin,Big Ten,45,195,Ohio,Mid-American,0
22,1998,1998-09-19T00:00:00.000Z,Arizona,Pac-10,35,2294,Iowa,Big Ten,11
23,1998,1998-09-19T00:00:00.000Z,Kentucky,SEC,31,84,Indiana,Big Ten,27
24,1998,1998-09-19T00:00:00.000Z,Illinois,Big Ten,9,97,Louisville,Conference USA,35
25,1998,1998-09-19T00:00:00.000Z,Michigan,Big Ten,59,2199,Eastern Michigan,Mid-American,20
26,1998,1998-09-19T00:00:00.000Z,Minnesota,Big Ten,41,235,Memphis,Conference USA,14
27,1998,1998-09-19T00:00:00.000Z,Rice,Western Athletic,14,77,Northwestern,Big Ten,23
28,1998,1998-09-19T00:00:00.000Z,Ohio State,Big Ten,35,142,Missouri,Big 12,14
29,1998,1998-09-19T00:00:00.000Z,Pittsburgh,Big East,13,213,Penn State,Big Ten,20
30,1998,1998-09-19T00:00:00.000Z,Purdue,Big Ten,35,2116,UCF,FBS Independents,7
31,1998,1998-09-19T00:00:00.000Z,Wisconsin,Big Ten,52,2439,UNLV,Western Athletic,7
32,1998,1998-09-26T00:00:00.000Z,Cincinnati,Conference USA,14,84,Indiana,Big Ten,48
33,1998,1998-09-26T00:00:00.000Z,Illinois,Big Ten,14,2294,Iowa,Big Ten,37
34,1998,1998-09-26T00:00:00.000Z,Michigan,Big Ten,29,127,Michigan State,Big Ten,17
35,1998,1998-09-26T00:00:00.000Z,Notre Dame,FBS Independents,31,2509,Purdue,Big Ten,30
36,1998,1998-09-26T00:00:00.000Z,Wisconsin,Big Ten,38,77,Northwestern,Big Ten,7
37,1998,1998-10-03T00:00:00.000Z,Northwestern,Big Ten,10,356,Illinois,Big Ten,13
38,1998,1998-10-03T00:00:00.000Z,Iowa,Big Ten,9,130,Michigan,Big Ten,12
39,1998,1998-10-03T00:00:00.000Z,Michigan State,Big Ten,38,2117,Central Michigan,Mid-American,7
40,1998,1998-10-03T00:00:00.000Z,Ohio State,Big Ten,28,213,Penn State,Big Ten,9
41,1998,1998-10-03T00:00:00.000Z,Purdue,Big Ten,56,135,Minnesota,Big Ten,21
42,1998,1998-10-03T00:00:00.000Z,Indiana,Big Ten,20,275,Wisconsin,Big Ten,24
43,1998,1998-10-10T00:00:00.000Z,Iowa,Big Ten,26,77,Northwestern,Big Ten,24
44,1998,1998-10-10T00:00:00.000Z,Michigan State,Big Ten,38,84,Indiana,Big Ten,31
45,1998,1998-10-10T00:00:00.000Z,Illinois,Big Ten,0,194,Ohio State,Big Ten,41
46,1998,1998-10-10T00:00:00.000Z,Minnesota,Big Ten,17,213,Penn State,Big Ten,27
47,1998,1998-10-10T00:00:00.000Z,Wisconsin,Big Ten,31,2509,Purdue,Big Ten,24
48,1998,1998-10-17T00:00:00.000Z,Indiana,Big Ten,14,2294,Iowa,Big Ten,7
49,1998,1998-10-17T00:00:00.000Z,Northwestern,Big Ten,6,130,Michigan,Big Ten,12
50,1998,1998-10-17T00:00:00.000Z,Ohio State,Big Ten,45,135,Minnesota,Big Ten,15
51,1998,1998-10-17T00:00:00.000Z,Penn State,Big Ten,31,2509,Purdue,Big Ten,13
52,1998,1998-10-17T00:00:00.000Z,Illinois,Big Ten,3,275,Wisconsin,Big Ten,37
53,1998,1998-10-24T00:00:00.000Z,Michigan,Big Ten,21,84,Indiana,Big Ten,10
54,1998,1998-10-24T00:00:00.000Z,Minnesota,Big Ten,19,127,Michigan State,Big Ten,18
55,1998,1998-10-24T00:00:00.000Z,Northwestern,Big Ten,10,194,Ohio State,Big Ten,36
56,1998,1998-10-24T00:00:00.000Z,Purdue,Big Ten,42,356,Illinois,Big Ten,9
57,1998,1998-10-24T00:00:00.000Z,Iowa,Big Ten,0,275,Wisconsin,Big Ten,31
58,1998,1998-10-31T00:00:00.000Z,Minnesota,Big Ten,10,130,Michigan,Big Ten,15
59,1998,1998-10-31T00:00:00.000Z,Michigan State,Big Ten,29,77,Northwestern,Big Ten,5
60,1998,1998-10-31T00:00:00.000Z,Indiana,Big Ten,7,194,Ohio State,Big Ten,38
61,1998,1998-10-31T00:00:00.000Z,Penn State,Big Ten,27,356,Illinois,Big Ten,0
62,1998,1998-10-31T00:00:00.000Z,Purdue,Big Ten,36,2294,Iowa,Big Ten,14
63,1998,1998-11-07T00:00:00.000Z,Illinois,Big Ten,31,84,Indiana,Big Ten,16
64,1998,1998-11-07T00:00:00.000Z,Michigan,Big Ten,27,213,Penn State,Big Ten,0
65,1998,1998-11-07T00:00:00.000Z,Ohio State,Big Ten,24,127,Michigan State,Big Ten,28
66,1998,1998-11-07T00:00:00.000Z,Northwestern,Big Ten,21,2509,Purdue,Big Ten,56
67,1998,1998-11-07T00:00:00.000Z,Wisconsin,Big Ten,26,135,Minnesota,Big Ten,7
68,1998,1998-11-14T00:00:00.000Z,Indiana,Big Ten,20,135,Minnesota,Big Ten,19
69,1998,1998-11-14T00:00:00.000Z,Michigan,Big Ten,27,275,Wisconsin,Big Ten,10
70,1998,1998-11-14T00:00:00.000Z,Iowa,Big Ten,14,194,Ohio State,Big Ten,45
71,1998,1998-11-14T00:00:00.000Z,Penn State,Big Ten,41,77,Northwestern,Big Ten,10
72,1998,1998-11-14T00:00:00.000Z,Michigan State,Big Ten,24,2509,Purdue,Big Ten,25
73,1998,1998-11-21T00:00:00.000Z,Michigan State,Big Ten,41,356,Illinois,Big Ten,9
74,1998,1998-11-21T00:00:00.000Z,Minnesota,Big Ten,49,2294,Iowa,Big Ten,7
75,1998,1998-11-21T00:00:00.000Z,Hawai'i,Western Athletic,21,77,Northwestern,Big Ten,47
76,1998,1998-11-21T00:00:00.000Z,Ohio State,Big Ten,31,130,Michigan,Big Ten,16
77,1998,1998-11-21T00:00:00.000Z,Purdue,Big Ten,52,84,Indiana,Big Ten,7
78,1998,1998-11-21T00:00:00.000Z,Wisconsin,Big Ten,24,213,Penn State,Big Ten,3
79,1998,1998-11-28T00:00:00.000Z,Hawai'i,Western Athletic,17,130,Michigan,Big Ten,48
80,1998,1998-11-28T00:00:00.000Z,Penn State,Big Ten,51,127,Michigan State,Big Ten,28
0,1999,1999-08-28T00:00:00.000Z,Penn State,Big Ten,41,12,Arizona,Pac-10,7
1,1999,1999-08-29T00:00:00.000Z,Miami,Big East,23,194,Ohio State,Big Ten,12
2,1999,1999-09-02T00:00:00.000Z,Michigan State,Big Ten,27,2483,Oregon,Pac-10,20
3,1999,1999-09-04T00:00:00.000Z,Illinois,Big Ten,41,2032,Arkansas State,Big West,3
4,1999,1999-09-04T00:00:00.000Z,Indiana,Big Ten,21,2050,Ball State,Mid-American,9
5,1999,1999-09-04T00:00:00.000Z,Northwestern,Big Ten,3,193,Miami (OH),Mid-American,28
6,1999,1999-09-04T00:00:00.000Z,Michigan,Big Ten,26,87,Notre Dame,FBS Independents,22
7,1999,1999-09-04T00:00:00.000Z,Minnesota,Big Ten,33,195,Ohio,Mid-American,7
8,1999,1999-09-04T00:00:00.000Z,Iowa,Big Ten,7,158,Nebraska,Big 12,42
9,1999,1999-09-04T00:00:00.000Z,Penn State,Big Ten,70,2006,Akron,Mid-American,24
10,1999,1999-09-04T00:00:00.000Z,UCF,FBS Independents,13,2509,Purdue,Big Ten,47
11,1999,1999-09-04T00:00:00.000Z,Wisconsin,Big Ten,49,93,Murray State,,10
12,1999,1999-09-11T00:00:00.000Z,Illinois,Big Ten,38,21,San Diego State,Mountain West,10
13,1999,1999-09-11T00:00:00.000Z,Iowa State,Big 12,17,2294,Iowa,Big Ten,10
14,1999,1999-09-11T00:00:00.000Z,Michigan,Big Ten,37,242,Rice,Western Athletic,3
15,1999,1999-09-11T00:00:00.000Z,Michigan State,Big Ten,51,2199,Eastern Michigan,Mid-American,7
16,1999,1999-09-11T00:00:00.000Z,Minnesota,Big Ten,35,2433,Louisiana Monroe,FBS Independents,0
17,1999,1999-09-11T00:00:00.000Z,Indiana,Big Ten,30,153,North Carolina,ACC,42
18,1999,1999-09-11T00:00:00.000Z,Northwestern,Big Ten,17,2628,TCU,Western Athletic,7
19,1999,1999-09-11T00:00:00.000Z,Ohio State,Big Ten,42,26,UCLA,Pac-10,20
20,1999,1999-09-11T00:00:00.000Z,Penn State,Big Ten,20,221,Pittsburgh,Big East,17
21,1999,1999-09-11T00:00:00.000Z,Purdue,Big Ten,28,87,Notre Dame,FBS Independents,23
22,1999,1999-09-11T00:00:00.000Z,Wisconsin,Big Ten,50,2050,Ball State,Mid-American,10
23,1999,1999-09-18T00:00:00.000Z,Cincinnati,Conference USA,17,275,Wisconsin,Big Ten,12
24,1999,1999-09-18T00:00:00.000Z,Louisville,Conference USA,36,356,Illinois,Big Ten,41
25,1999,1999-09-18T00:00:00.000Z,Iowa,Big Ten,24,2459,Northern Illinois,Mid-American,0
26,1999,1999-09-18T00:00:00.000Z,Indiana,Big Ten,35,96,Kentucky,SEC,44
27,1999,1999-09-18T00:00:00.000Z,Syracuse,Big East,13,130,Michigan,Big Ten,18
28,1999,1999-09-18T00:00:00.000Z,Notre Dame,FBS Independents,13,127,Michigan State,Big Ten,23
29,1999,1999-09-18T00:00:00.000Z,Minnesota,Big Ten,55,2287,Illinois State,,7
30,1999,1999-09-18T00:00:00.000Z,Duke,ACC,12,77,Northwestern,Big Ten,15
31,1999,1999-09-18T00:00:00.000Z,Ohio State,Big Ten,40,195,Ohio,Mid-American,16
32,1999,1999-09-18T00:00:00.000Z,Miami,Big East,23,213,Penn State,Big Ten,27
33,1999,1999-09-18T00:00:00.000Z,Purdue,Big Ten,58,2117,Central Michigan,Mid-American,16
34,1999,1999-09-25T00:00:00.000Z,Wisconsin,Big Ten,16,130,Michigan,Big Ten,21
35,1999,1999-09-25T00:00:00.000Z,Illinois,Big Ten,10,127,Michigan State,Big Ten,27
36,1999,1999-09-25T00:00:00.000Z,Ohio State,Big Ten,34,2132,Cincinnati,Conference USA,20
37,1999,1999-09-25T00:00:00.000Z,Penn State,Big Ten,45,84,Indiana,Big Ten,24
38,1999,1999-09-25T00:00:00.000Z,Purdue,Big Ten,31,77,Northwestern,Big Ten,23
39,1999,1999-10-02T00:00:00.000Z,Indiana,Big Ten,34,356,Illinois,Big Ten,31
40,1999,1999-10-02T00:00:00.000Z,Michigan,Big Ten,38,2509,Purdue,Big Ten,12
41,1999,1999-10-02T00:00:00.000Z,Michigan State,Big Ten,49,2294,Iowa,Big Ten,3
42,1999,1999-10-02T00:00:00.000Z,Northwestern,Big Ten,14,135,Minnesota,Big Ten,33
43,1999,1999-10-02T00:00:00.000Z,Ohio State,Big Ten,17,275,Wisconsin,Big Ten,42
44,1999,1999-10-09T00:00:00.000Z,Indiana,Big Ten,34,77,Northwestern,Big Ten,17
45,1999,1999-10-09T00:00:00.000Z,Michigan State,Big Ten,34,130,Michigan,Big Ten,31
46,1999,1999-10-09T00:00:00.000Z,Ohio State,Big Ten,25,2509,Purdue,Big Ten,22
47,1999,1999-10-09T00:00:00.000Z,Iowa,Big Ten,7,213,Penn State,Big Ten,31
48,1999,1999-10-09T00:00:00.000Z,Minnesota,Big Ten,17,275,Wisconsin,Big Ten,20
49,1999,1999-10-16T00:00:00.000Z,Illinois,Big Ten,7,135,Minnesota,Big Ten,37
50,1999,1999-10-16T00:00:00.000Z,Northwestern,Big Ten,23,2294,Iowa,Big Ten,21
51,1999,1999-10-16T00:00:00.000Z,Penn State,Big Ten,23,194,Ohio State,Big Ten,10
52,1999,1999-10-16T00:00:00.000Z,Purdue,Big Ten,52,127,Michigan State,Big Ten,28
